Id,SeriousDlqin2yrs,probability
92373,0,0.92346
92374,0,0.92238
92375,0,0.95972
92376,0,0.84775
92377,0,0.97285
92378,0,0.97143
92379,0,0.91771
92380,0,0.9896
92381,0,0.96309
92382,0,0.96362
92383,0,0.746
92384,0,0.98893
92385,0,0.98683
92386,0,0.97846
92387,0,0.91573
92388,0,0.99315
92389,0,0.95484
92390,0,0.88665
92391,0,0.98205
92392,0,0.98662
92393,0,0.90161
92394,0,0.96979
92395,0,0.97479
92396,0,0.91917
92397,0,0.85159
92398,0,0.97685
92399,0,0.8583
92400,0,0.87435
92401,0,0.97904
92402,0,0.98618
92403,0,0.87752
92404,0,0.97523
92405,0,0.98019
92406,0,0.93657
92407,0,0.98205
92408,0,0.99442
92409,0,0.96445
92410,0,0.9864
92411,0,0.96312
92412,0,0.99281
92413,1,0.60426
92414,0,0.94727
92415,0,0.90951
92416,1,0.51366
92417,0,0.98934
92418,0,0.96096
92419,0,0.97409
92420,0,0.93142
92421,0,0.96202
92422,0,0.99213
92423,0,0.87986
92424,0,0.85201
92425,0,0.99981
92426,0,0.97276
92427,0,0.9597
92428,0,0.98094
92429,0,0.89066
92430,0,0.97078
92431,0,0.96034
92432,0,0.89252
92433,1,0.55666
92434,1,0.57025
92435,0,0.97884
92436,0,0.99168
92437,0,0.97801
92438,0,0.69931
92439,0,0.96588
92440,0,0.95909
92441,0,0.97591
92442,0,0.81691
92443,0,0.85376
92444,0,0.90667
92445,0,0.99776
92446,0,0.98334
92447,0,0.98188
92448,0,0.95397
92449,0,0.96137
92450,0,0.9676
92451,0,0.9825
92452,0,0.98607
92453,0,0.98218
92454,0,0.95437
92455,0,0.99104
92456,0,0.90476
92457,0,0.95667
92458,0,0.91518
92459,1,0.57263
92460,0,0.97517
92461,0,0.98797
92462,0,0.9635
92463,0,0.97408
92464,0,0.99234
92465,0,0.94699
92466,0,0.93211
92467,0,0.93474
92468,0,0.93199
92469,0,0.94752
92470,0,0.97514
92471,0,0.95726
92472,0,0.98707
92473,0,0.94589
92474,0,0.95547
92475,0,0.74428
92476,0,0.99361
92477,0,0.95667
92478,0,0.96237
92479,0,0.92664
92480,0,0.99118
92481,0,0.98898
92482,0,0.98717
92483,0,0.98564
92484,1,0.56495
92485,0,0.99139
92486,0,0.94314
92487,0,0.98851
92488,0,0.95806
92489,0,0.95228
92490,0,0.97628
92491,0,0.97234
92492,0,0.98043
92493,0,0.7277
92494,0,0.98456
92495,0,0.92316
92496,0,0.97929
92497,0,0.9903
92498,0,0.96398
92499,0,0.97654
92500,0,0.91301
92501,0,0.98278
92502,0,0.99178
92503,0,0.97188
92504,0,0.8608
92505,0,0.99456
92506,0,0.90649
92507,0,0.97864
92508,1,0.51709
92509,0,0.93061
92510,0,0.86237
92511,0,0.99277
92512,0,0.9767
92513,0,0.98069
92514,0,0.98737
92515,0,0.96225
92516,1,0.66032
92517,0,0.97478
92518,0,0.9776
92519,0,0.98386
92520,0,0.78951
92521,0,0.92888
92522,0,0.97195
92523,0,0.9864
92524,0,0.94536
92525,0,0.8793
92526,0,0.9815
92527,0,0.98681
92528,0,0.96282
92529,0,0.96324
92530,0,0.98145
92531,0,0.96151
92532,0,0.90265
92533,0,0.9881
92534,0,0.85317
92535,0,0.97407
92536,0,0.98089
92537,0,0.97396
92538,0,0.92551
92539,0,0.94034
92540,1,0.62508
92541,0,0.9815
92542,0,0.96498
92543,0,0.97952
92544,0,0.98798
92545,0,0.98314
92546,0,0.94199
92547,1,0.59694
92548,0,0.98741
92549,0,0.9759
92550,0,0.97601
92551,0,0.99173
92552,0,0.96442
92553,0,0.92127
92554,1,0.71959
92555,0,0.9802
92556,0,0.96377
92557,0,0.81241
92558,0,0.96082
92559,0,0.91862
92560,0,0.9893
92561,0,0.99051
92562,0,0.96276
92563,1,0.64163
92564,0,1
92565,0,0.97568
92566,0,0.96733
92567,0,0.99135
92568,0,0.87861
92569,0,0.98256
92570,0,0.52355
92571,0,0.99087
92572,0,0.9896
92573,0,0.96819
92574,0,0.85841
92575,0,0.98812
92576,0,0.99259
92577,0,0.97358
92578,0,0.96848
92579,0,0.96829
92580,0,0.97088
92581,0,0.99149
92582,0,0.77138
92583,1,0.54277
92584,0,0.99539
92585,1,0.67217
92586,0,0.91321
92587,0,0.89693
92588,0,0.94736
92589,0,0.95931
92590,0,0.95411
92591,0,0.95524
92592,0,0.83218
92593,1,0.6577
92594,0,0.96704
92595,0,0.68775
92596,0,0.64821
92597,0,0.93764
92598,0,0.7727
92599,0,0.98894
92600,0,0.93326
92601,0,0.95902
92602,0,0.95129
92603,0,0.97559
92604,0,0.97272
92605,0,0.92422
92606,0,0.96465
92607,0,0.89838
92608,0,0.92232
92609,0,0.95792
92610,0,0.97628
92611,0,0.93421
92612,0,0.5351
92613,0,0.95628
92614,0,0.9903
92615,0,0.99063
92616,0,0.98954
92617,0,0.83311
92618,0,0.94276
92619,0,0.97143
92620,1,0.59161
92621,0,0.93221
92622,0,0.96009
92623,0,0.9876
92624,0,0.8692
92625,0,0.9555
92626,1,0.63117
92627,0,0.97672
92628,0,0.96559
92629,0,0.92967
92630,0,0.96148
92631,0,0.95418
92632,0,0.95442
92633,0,0.97631
92634,0,0.96423
92635,0,0.99217
92636,0,0.73199
92637,0,0.99207
92638,0,0.92653
92639,0,0.9821
92640,0,0.98946
92641,0,0.97316
92642,0,0.925
92643,0,0.96741
92644,0,0.97956
92645,0,0.97821
92646,0,0.96557
92647,0,0.97089
92648,0,0.97652
92649,0,0.98675
92650,0,0.95724
92651,0,0.96938
92652,0,0.97139
92653,0,0.981
92654,0,0.94403
92655,0,0.99115
92656,1,0.61687
92657,0,0.92972
92658,0,0.98867
92659,0,0.807
92660,0,0.98973
92661,0,0.9819
92662,0,0.97985
92663,0,0.97275
92664,0,0.91759
92665,0,0.88969
92666,0,0.95591
92667,0,0.92764
92668,0,0.98939
92669,0,0.87602
92670,0,0.94823
92671,0,0.98285
92672,0,0.95532
92673,0,0.87841
92674,0,0.80094
92675,0,0.98307
92676,0,0.9903
92677,0,0.95256
92678,0,0.78879
92679,0,0.96781
92680,0,0.99159
92681,0,0.87374
92682,0,0.985
92683,0,0.96967
92684,0,0.98422
92685,0,0.99013
92686,0,0.98743
92687,0,0.9258
92688,1,0.51679
92689,0,0.99263
92690,0,0.92615
92691,0,0.98767
92692,0,0.99521
92693,0,0.96003
92694,0,0.97935
92695,0,0.65974
92696,0,0.78197
92697,0,0.67377
92698,0,0.99248
92699,1,0.5055
92700,0,0.98333
92701,0,0.9498
92702,0,0.97468
92703,1,0.5213
92704,0,0.97801
92705,0,0.86743
92706,0,0.9851
92707,0,0.99279
92708,0,0.96065
92709,0,0.97387
92710,0,0.97847
92711,0,0.93119
92712,0,0.86972
92713,0,0.9892
92714,0,0.80691
92715,0,0.96935
92716,0,0.72444
92717,0,0.9728
92718,0,0.99519
92719,0,0.97132
92720,0,0.98779
92721,0,0.96727
92722,0,0.92316
92723,0,0.98252
92724,0,0.98521
92725,0,0.89427
92726,0,0.97187
92727,0,0.9357
92728,0,0.98859
92729,0,0.97419
92730,0,0.97442
92731,0,0.98262
92732,1,0.52938
92733,0,0.96884
92734,0,0.95156
92735,0,0.85911
92736,0,0.978
92737,0,0.96527
92738,0,0.98144
92739,0,0.97532
92740,0,0.94697
92741,0,0.97234
92742,0,0.96947
92743,0,0.97856
92744,0,0.98134
92745,0,0.9932
92746,0,0.95261
92747,1,0.50245
92748,0,0.99076
92749,0,0.96546
92750,0,0.96364
92751,0,0.67058
92752,0,0.94613
92753,0,0.88414
92754,0,0.97096
92755,1,0.62309
92756,0,0.86999
92757,0,0.92551
92758,0,0.9252
92759,0,0.95075
92760,0,0.98698
92761,0,0.88816
92762,0,0.96384
92763,0,0.98489
92764,0,0.77862
92765,0,0.98914
92766,0,0.94095
92767,0,0.90088
92768,0,0.92078
92769,0,0.98768
92770,0,0.97682
92771,0,0.97427
92772,0,0.72506
92773,0,0.949
92774,0,0.90696
92775,0,0.9835
92776,0,0.86993
92777,0,0.9808
92778,0,0.98927
92779,1,0.50449
92780,0,0.74572
92781,0,0.99875
92782,0,0.98584
92783,0,0.93757
92784,0,0.96898
92785,0,0.95266
92786,0,0.91579
92787,0,0.98154
92788,0,0.91286
92789,0,0.97639
92790,0,0.87424
92791,0,0.82798
92792,0,0.98511
92793,1,0.60261
92794,0,0.9428
92795,0,0.97457
92796,0,0.98854
92797,0,0.9414
92798,0,0.95123
92799,0,0.96691
92800,0,0.96447
92801,1,0.56381
92802,0,0.94735
92803,0,0.97854
92804,0,0.96161
92805,0,0.9809
92806,0,0.96799
92807,0,0.96702
92808,0,0.98077
92809,0,0.96551
92810,0,0.98464
92811,0,0.98269
92812,0,0.98447
92813,0,0.93145
92814,0,0.85317
92815,0,0.89215
92816,0,0.96144
92817,0,0.98691
92818,0,0.80174
92819,0,0.88472
92820,0,0.99181
92821,0,0.99243
92822,0,0.96672
92823,0,0.9876
92824,0,0.78636
92825,0,0.97985
92826,0,0.98021
92827,0,0.96489
92828,0,0.97797
92829,0,0.98273
92830,0,0.88215
92831,0,0.93754
92832,0,0.97748
92833,0,0.94641
92834,0,0.98823
92835,0,0.83605
92836,0,0.98784
92837,0,0.98705
92838,0,0.956
92839,0,0.97414
92840,0,0.92758
92841,0,0.83701
92842,0,0.83371
92843,1,0.60295
92844,0,0.85813
92845,1,0.72181
92846,0,0.97265
92847,0,0.78805
92848,0,0.98401
92849,0,0.73927
92850,0,0.97863
92851,0,0.86809
92852,0,0.93138
92853,0,0.98997
92854,0,0.96722
92855,0,0.98475
92856,0,0.99112
92857,0,0.97401
92858,0,0.9333
92859,0,0.91527
92860,0,0.50672
92861,1,0.62653
92862,0,0.99468
92863,0,0.96803
92864,0,0.90763
92865,0,0.96382
92866,0,0.97627
92867,0,0.99179
92868,0,0.95856
92869,0,0.97712
92870,0,0.97949
92871,0,0.93474
92872,0,0.89954
92873,0,0.94977
92874,0,0.99588
92875,0,0.91144
92876,0,0.90705
92877,1,0.5315
92878,0,0.99063
92879,0,0.93247
92880,0,0.81343
92881,0,0.95299
92882,0,0.97317
92883,0,0.96316
92884,0,0.98289
92885,0,0.95029
92886,0,0.98417
92887,0,0.98981
92888,0,0.95826
92889,0,0.97479
92890,0,0.97575
92891,0,0.91987
92892,0,0.73631
92893,0,0.99385
92894,0,0.93366
92895,0,0.84532
92896,0,0.98689
92897,1,0.5891
92898,1,0.55211
92899,0,0.98068
92900,0,0.85435
92901,0,0.96872
92902,0,0.98858
92903,0,0.97957
92904,0,0.90848
92905,0,0.97713
92906,0,0.83761
92907,0,0.98924
92908,0,0.9717
92909,0,0.96991
92910,0,0.99724
92911,0,0.97053
92912,0,0.89709
92913,0,0.94979
92914,0,0.98997
92915,0,0.87556
92916,0,0.96624
92917,0,0.94781
92918,0,0.98741
92919,0,0.78951
92920,0,0.76753
92921,0,0.98952
92922,0,0.94728
92923,0,0.85516
92924,0,0.67143
92925,0,0.98815
92926,0,0.90263
92927,0,0.5582
92928,0,0.98737
92929,0,0.90809
92930,1,0.60167
92931,0,0.99208
92932,0,0.92772
92933,0,0.96825
92934,0,0.99313
92935,0,0.85772
92936,0,0.89477
92937,0,0.98197
92938,0,0.99046
92939,0,0.94939
92940,1,0.6737
92941,0,0.92226
92942,0,0.90974
92943,0,0.96277
92944,0,0.95945
92945,1,0.66549
92946,0,0.56282
92947,0,0.98935
92948,0,0.98642
92949,0,0.9798
92950,0,0.97544
92951,0,0.97241
92952,0,0.95376
92953,0,0.83041
92954,0,0.98123
92955,0,0.93683
92956,0,0.90558
92957,0,0.53837
92958,1,0.57926
92959,0,0.98898
92960,0,0.97518
92961,0,0.96429
92962,0,0.98113
92963,0,0.96892
92964,1,0.57157
92965,0,0.88683
92966,0,0.98933
92967,0,0.76808
92968,0,0.93071
92969,0,0.89317
92970,0,0.95426
92971,0,0.9178
92972,0,0.99303
92973,0,0.9815
92974,0,0.98424
92975,0,0.9266
92976,0,0.87797
92977,0,0.99543
92978,0,0.8344
92979,0,0.98982
92980,0,0.95235
92981,0,0.97882
92982,0,0.9843
92983,0,0.99441
92984,0,0.94493
92985,0,0.96168
92986,0,0.99214
92987,0,0.89376
92988,0,0.95809
92989,0,0.95709
92990,0,0.93104
92991,0,0.96416
92992,0,0.99366
92993,0,0.51323
92994,0,0.97038
92995,0,0.98828
92996,0,0.99049
92997,0,0.97624
92998,1,0.58725
92999,0,0.98942
93000,0,0.85529
93001,0,0.96978
93002,0,0.97805
93003,0,0.99545
93004,0,0.67801
93005,0,0.91381
93006,0,0.98646
93007,0,0.97451
93008,1,0.53054
93009,0,0.98822
93010,0,0.96753
93011,0,0.95671
93012,0,0.95395
93013,1,0.55601
93014,0,0.99013
93015,0,0.98168
93016,0,0.98366
93017,0,0.94821
93018,0,0.97801
93019,0,0.99169
93020,0,0.98423
93021,0,0.95723
93022,0,0.98676
93023,0,0.89584
93024,0,0.9638
93025,0,0.94031
93026,0,0.91092
93027,0,0.97225
93028,1,0.61589
93029,0,0.99088
93030,0,0.71795
93031,0,0.99017
93032,0,0.93601
93033,0,0.95457
93034,0,0.96046
93035,0,0.97089
93036,0,0.66611
93037,0,0.67552
93038,0,0.92138
93039,0,0.98553
93040,0,0.98206
93041,0,0.95059
93042,0,0.99171
93043,0,0.96983
93044,0,0.95651
93045,1,0.5681
93046,0,0.98588
93047,0,0.68237
93048,0,0.96631
93049,0,0.96492
93050,0,0.98813
93051,0,0.97884
93052,0,0.96259
93053,1,0.51894
93054,0,0.97631
93055,0,0.98391
93056,0,0.99086
93057,0,0.98002
93058,0,0.97615
93059,0,0.95976
93060,0,0.97418
93061,0,0.97619
93062,0,0.97606
93063,0,0.98333
93064,0,0.60789
93065,0,0.98197
93066,0,0.947
93067,0,0.96482
93068,0,0.96007
93069,0,0.97532
93070,0,0.95103
93071,0,0.94921
93072,0,0.98044
93073,0,0.9679
93074,0,0.97606
93075,0,0.98859
93076,0,0.97239
93077,0,0.99788
93078,1,0.65308
93079,0,0.97902
93080,0,0.98069
93081,0,0.9578
93082,0,0.92924
93083,0,0.9771
93084,0,0.99282
93085,0,0.97178
93086,0,0.70326
93087,0,0.99276
93088,0,0.98091
93089,0,0.98812
93090,0,0.91384
93091,0,0.97072
93092,0,0.62551
93093,0,0.96122
93094,0,0.99247
93095,0,0.98992
93096,0,0.99036
93097,0,0.98198
93098,0,0.95503
93099,0,0.98128
93100,0,0.95486
93101,0,0.99093
93102,0,0.99126
93103,0,0.97971
93104,0,0.97741
93105,0,0.93948
93106,0,0.98871
93107,0,0.98936
93108,1,0.63666
93109,0,0.94053
93110,0,0.98715
93111,0,0.51012
93112,0,0.99153
93113,0,0.76526
93114,0,0.94289
93115,0,0.9886
93116,0,0.99586
93117,0,0.99331
93118,0,0.90893
93119,0,0.9723
93120,0,0.51754
93121,0,0.98422
93122,0,0.97682
93123,0,0.97352
93124,0,0.99516
93125,0,0.97464
93126,0,0.96024
93127,0,0.65319
93128,0,0.66498
93129,0,0.96989
93130,0,0.96379
93131,1,0.67503
93132,0,0.98134
93133,0,0.9494
93134,0,0.95479
93135,0,0.87968
93136,0,0.93896
93137,0,0.96588
93138,0,0.9872
93139,0,0.96206
93140,0,0.95991
93141,0,0.97641
93142,0,0.9842
93143,0,0.99179
93144,0,0.99109
93145,0,0.99403
93146,0,0.95841
93147,0,0.98171
93148,0,0.62011
93149,0,0.93686
93150,0,0.96783
93151,0,0.98341
93152,0,0.93693
93153,0,0.97937
93154,0,0.86632
93155,0,0.97918
93156,0,0.96171
93157,0,0.96618
93158,0,0.9786
93159,0,0.97636
93160,0,0.95512
93161,0,0.99319
93162,0,0.9516
93163,0,0.99259
93164,0,0.9262
93165,0,0.98805
93166,0,0.93283
93167,0,0.97145
93168,0,0.99374
93169,0,0.97824
93170,0,0.97309
93171,0,0.98569
93172,0,0.73048
93173,0,0.99313
93174,0,0.96348
93175,0,0.97948
93176,0,0.71837
93177,0,0.98511
93178,0,0.90151
93179,0,0.95617
93180,0,0.98446
93181,0,0.98313
93182,0,0.98268
93183,0,0.99532
93184,0,0.9175
93185,0,0.9745
93186,0,0.99058
93187,0,0.83077
93188,0,0.96004
93189,0,0.96721
93190,0,0.98091
93191,0,0.97493
93192,0,0.95944
93193,0,0.95343
93194,0,0.94069
93195,0,0.91875
93196,0,0.9937
93197,0,0.98644
93198,0,0.94307
93199,0,0.87287
93200,0,0.943
93201,0,0.96027
93202,0,0.99226
93203,0,0.97043
93204,0,0.86247
93205,0,0.98047
93206,0,0.96544
93207,0,0.88214
93208,0,0.91851
93209,0,0.98867
93210,1,0.55038
93211,0,0.99144
93212,0,0.98933
93213,0,0.76091
93214,0,0.99224
93215,0,0.97113
93216,0,0.96038
93217,1,0.60305
93218,0,0.96723
93219,0,0.96748
93220,0,0.98872
93221,0,0.97891
93222,0,0.9831
93223,0,0.97324
93224,0,0.85852
93225,0,0.97359
93226,0,0.84243
93227,0,0.97512
93228,0,0.98835
93229,0,0.94652
93230,0,0.95962
93231,1,0.60811
93232,0,0.98331
93233,0,0.95129
93234,0,0.97034
93235,0,0.94883
93236,0,0.813
93237,1,0.56025
93238,0,0.96209
93239,0,0.97798
93240,0,0.9964
93241,0,0.97442
93242,0,0.97094
93243,0,0.9209
93244,0,0.83272
93245,0,0.91301
93246,0,0.85006
93247,0,0.93029
93248,0,0.9684
93249,0,0.95618
93250,0,0.9158
93251,0,0.94424
93252,0,0.98166
93253,0,0.99167
93254,0,0.98287
93255,0,0.97664
93256,0,0.93749
93257,0,0.86999
93258,0,0.92158
93259,0,0.97234
93260,0,0.99194
93261,0,0.97671
93262,0,0.9594
93263,0,0.84787
93264,1,0.63619
93265,0,0.82956
93266,0,0.80645
93267,0,0.98653
93268,0,0.98355
93269,0,0.85144
93270,0,0.9535
93271,0,0.95531
93272,0,0.98056
93273,0,0.88142
93274,0,0.92922
93275,0,0.96794
93276,0,0.98949
93277,0,0.93727
93278,0,0.97857
93279,0,0.98369
93280,0,0.9936
93281,0,0.96343
93282,0,0.98816
93283,0,0.98499
93284,0,0.80247
93285,0,0.96105
93286,0,0.99308
93287,0,0.97385
93288,0,0.86722
93289,0,0.97716
93290,0,0.9639
93291,0,0.50062
93292,0,0.87791
93293,0,0.91344
93294,0,0.94694
93295,1,0.59479
93296,1,0.54732
93297,0,0.96444
93298,0,0.938
93299,0,0.94662
93300,0,0.96463
93301,0,0.97959
93302,0,0.99143
93303,0,0.9776
93304,0,0.93932
93305,0,0.91318
93306,0,0.9667
93307,0,0.84416
93308,0,0.98265
93309,0,0.97746
93310,0,0.936
93311,0,0.95064
93312,0,0.83152
93313,0,0.97857
93314,0,0.97316
93315,0,0.85746
93316,0,0.94413
93317,0,0.99019
93318,0,0.85702
93319,0,0.90332
93320,0,0.96131
93321,0,0.98301
93322,0,0.94735
93323,0,0.97836
93324,0,0.99204
93325,0,0.97019
93326,0,0.98483
93327,0,0.98418
93328,0,0.78921
93329,0,0.96793
93330,0,0.98133
93331,0,0.65001
93332,0,0.93297
93333,0,0.96025
93334,0,0.98456
93335,0,0.99994
93336,0,0.88364
93337,0,0.96302
93338,0,0.99531
93339,0,0.98013
93340,0,0.87827
93341,0,0.98871
93342,0,0.84615
93343,0,0.97929
93344,0,0.98951
93345,0,0.95826
93346,0,0.6458
93347,0,0.82762
93348,0,0.90192
93349,1,0.64074
93350,0,0.96644
93351,0,0.98432
93352,0,0.97394
93353,1,0.50798
93354,0,0.9879
93355,0,0.80683
93356,0,0.87965
93357,0,0.98939
93358,0,0.99217
93359,0,0.84648
93360,0,0.94226
93361,0,0.87094
93362,0,0.75733
93363,0,0.94152
93364,0,0.95626
93365,0,0.97398
93366,0,0.95834
93367,0,0.91866
93368,0,0.88452
93369,0,0.91153
93370,0,0.981
93371,0,0.95971
93372,0,0.98751
93373,0,0.84653
93374,0,0.95134
93375,0,0.97516
93376,0,0.93141
93377,0,0.86655
93378,0,0.98932
93379,0,0.93905
93380,0,0.88475
93381,0,0.93991
93382,0,0.96051
93383,0,0.60739
93384,0,0.97468
93385,0,0.98919
93386,0,0.98094
93387,0,0.99731
93388,0,0.98399
93389,0,0.98094
93390,0,0.93667
93391,1,0.61171
93392,0,0.76967
93393,0,0.95499
93394,0,0.90404
93395,0,0.79414
93396,0,0.95316
93397,0,0.92851
93398,0,0.89383
93399,0,0.87291
93400,0,0.80494
93401,0,0.65412
93402,0,0.98202
93403,0,0.52573
93404,0,0.9744
93405,0,0.96018
93406,0,0.99086
93407,0,0.97661
93408,0,0.9517
93409,0,0.9717
93410,0,0.98318
93411,0,0.98917
93412,0,0.8733
93413,0,0.93024
93414,0,0.98949
93415,0,0.99341
93416,0,0.89726
93417,0,0.70988
93418,0,0.98715
93419,0,0.74573
93420,0,0.99672
93421,0,0.95669
93422,0,0.89091
93423,0,0.90744
93424,0,0.9876
93425,0,0.89049
93426,0,0.96355
93427,0,0.98531
93428,0,0.89282
93429,0,0.97459
93430,0,0.95098
93431,0,0.91421
93432,0,0.50599
93433,0,0.91101
93434,0,0.9893
93435,0,0.96193
93436,0,0.98427
93437,0,0.9712
93438,0,0.8566
93439,0,0.97038
93440,0,0.98414
93441,0,0.99332
93442,1,0.67627
93443,0,0.9525
93444,0,0.70638
93445,0,0.98952
93446,0,0.95487
93447,0,0.89167
93448,0,0.63033
93449,0,0.98819
93450,0,0.99066
93451,0,0.94968
93452,0,0.91161
93453,0,0.96568
93454,0,0.99468
93455,0,0.65865
93456,0,0.81309
93457,0,0.99336
93458,0,0.98741
93459,0,0.86058
93460,1,0.55557
93461,1,0.55859
93462,0,0.94125
93463,0,0.99055
93464,0,0.96433
93465,0,0.9845
93466,0,0.99025
93467,0,0.9883
93468,0,0.90693
93469,0,0.70177
93470,0,0.95176
93471,1,0.52872
93472,0,0.95444
93473,0,0.9883
93474,0,0.80938
93475,1,0.54929
93476,0,0.89889
93477,0,0.9714
93478,0,0.98814
93479,0,0.93674
93480,0,0.97577
93481,0,0.96293
93482,0,0.93239
93483,0,0.96919
93484,0,0.96831
93485,0,0.98349
93486,0,0.94725
93487,0,0.89946
93488,0,0.85944
93489,0,0.74935
93490,1,0.54342
93491,0,0.92107
93492,0,0.98734
93493,0,0.96183
93494,0,0.95677
93495,0,0.98405
93496,0,0.97967
93497,0,0.98335
93498,0,0.98489
93499,0,0.97006
93500,0,0.98685
93501,0,0.64571
93502,0,0.97767
93503,0,0.88845
93504,0,0.64968
93505,0,0.88244
93506,0,0.97002
93507,0,0.97084
93508,0,0.71816
93509,0,0.97877
93510,0,0.94384
93511,0,0.98657
93512,0,0.98545
93513,0,0.97518
93514,0,0.99273
93515,0,0.88779
93516,0,0.92201
93517,0,0.97908
93518,0,0.99225
93519,0,0.98777
93520,0,0.92735
93521,0,0.98014
93522,1,0.58729
93523,0,0.98425
93524,0,0.9888
93525,0,0.98962
93526,0,0.97016
93527,0,0.96554
93528,0,0.97799
93529,0,0.97145
93530,0,0.95329
93531,0,0.97503
93532,0,0.97164
93533,0,0.929
93534,0,0.99243
93535,0,0.98746
93536,0,0.98737
93537,1,0.57202
93538,0,0.99241
93539,0,0.98133
93540,0,0.95025
93541,0,0.88167
93542,0,0.98111
93543,0,0.97378
93544,0,0.66097
93545,0,0.92764
93546,0,0.96725
93547,0,0.97546
93548,0,0.9629
93549,0,0.96452
93550,0,0.98032
93551,0,0.91521
93552,0,0.92557
93553,0,0.99082
93554,0,0.7632
93555,0,0.82829
93556,0,0.98347
93557,0,0.83266
93558,0,0.95183
93559,0,0.99052
93560,0,0.82906
93561,0,0.84993
93562,0,0.98517
93563,0,0.91557
93564,0,0.95739
93565,0,0.94652
93566,0,0.98605
93567,0,0.9922
93568,0,0.95938
93569,0,0.89174
93570,0,0.90445
93571,0,0.52985
93572,0,0.99052
93573,0,0.99258
93574,0,0.56765
93575,0,0.98676
93576,0,0.86796
93577,0,0.96939
93578,0,0.94287
93579,0,0.93396
93580,0,0.98291
93581,0,0.95658
93582,0,0.91426
93583,0,0.98623
93584,0,0.98749
93585,0,0.99437
93586,0,0.92505
93587,0,0.98812
93588,0,0.9883
93589,0,0.98872
93590,0,0.97203
93591,0,0.91075
93592,0,0.99177
93593,0,0.9333
93594,0,0.91792
93595,0,0.99029
93596,0,0.8947
93597,0,0.97624
93598,0,0.96649
93599,0,0.92606
93600,0,0.98927
93601,0,0.98766
93602,0,0.98745
93603,0,0.90907
93604,0,0.97688
93605,0,0.95735
93606,0,0.99172
93607,0,0.99398
93608,0,0.97223
93609,0,0.96207
93610,0,0.982
93611,0,0.96199
93612,1,0.68215
93613,0,0.97672
93614,1,0.62206
93615,0,0.98
93616,0,0.94443
93617,0,0.98412
93618,0,0.97396
93619,0,0.9636
93620,0,0.85612
93621,0,0.97359
93622,0,0.88171
93623,0,0.70148
93624,0,0.93912
93625,0,0.99142
93626,0,0.96432
93627,0,0.86923
93628,0,0.72526
93629,0,0.57307
93630,0,0.90532
93631,0,0.97497
93632,0,0.95944
93633,0,0.98256
93634,0,0.79566
93635,0,0.96472
93636,0,0.99555
93637,0,0.97527
93638,0,0.91526
93639,0,0.96745
93640,1,0.53413
93641,0,0.95808
93642,0,0.93975
93643,0,0.8558
93644,0,0.94594
93645,0,0.99246
93646,0,0.94693
93647,0,0.98794
93648,0,0.961
93649,0,0.98007
93650,0,0.97154
93651,0,0.89841
93652,0,0.99285
93653,0,0.69747
93654,0,0.51311
93655,0,0.96314
93656,0,0.93899
93657,0,0.96185
93658,0,0.98249
93659,0,0.98698
93660,0,0.93349
93661,0,0.95774
93662,0,0.9765
93663,0,0.94994
93664,0,0.93901
93665,0,0.9745
93666,0,0.86719
93667,0,0.97274
93668,0,0.98864
93669,0,0.97692
93670,0,0.9737
93671,1,0.57867
93672,0,0.95458
93673,0,0.94133
93674,0,0.98726
93675,0,0.99051
93676,0,0.96863
93677,0,0.98541
93678,0,0.9256
93679,0,0.9669
93680,0,0.98073
93681,0,0.97599
93682,1,0.65403
93683,0,0.93819
93684,0,0.97901
93685,0,0.95835
93686,0,0.99338
93687,0,0.99099
93688,0,0.99108
93689,0,0.99205
93690,0,0.98195
93691,0,0.93929
93692,0,0.98261
93693,1,0.57061
93694,0,0.98156
93695,0,0.95638
93696,0,0.91439
93697,0,0.98036
93698,0,0.83107
93699,1,0.52633
93700,0,0.78666
93701,0,0.961
93702,0,0.97387
93703,0,0.97208
93704,0,0.93716
93705,0,0.85177
93706,0,0.86911
93707,0,0.60938
93708,1,0.62422
93709,0,0.9484
93710,0,0.99165
93711,0,0.96937
93712,0,0.90683
93713,0,0.97215
93714,0,0.90944
93715,1,0.63642
93716,0,0.96704
93717,0,0.97389
93718,0,0.94511
93719,0,0.9904
93720,0,0.87034
93721,0,0.98185
93722,0,0.97869
93723,1,0.52743
93724,0,0.91595
93725,0,0.63086
93726,0,0.88962
93727,0,0.99032
93728,0,0.95687
93729,0,0.96658
93730,0,0.71594
93731,0,0.95413
93732,0,0.65164
93733,0,0.82533
93734,0,0.9622
93735,1,0.56808
93736,0,0.95698
93737,0,0.8603
93738,1,0.60565
93739,0,0.9882
93740,0,0.98084
93741,0,0.98565
93742,0,0.97567
93743,0,0.96792
93744,0,0.98766
93745,0,0.91854
93746,0,0.92774
93747,0,0.94305
93748,0,0.98215
93749,1,0.63185
93750,0,0.96829
93751,0,0.75579
93752,0,0.98246
93753,0,0.93861
93754,0,0.98921
93755,0,0.98746
93756,0,0.86564
93757,0,0.8348
93758,0,0.96997
93759,0,0.96476
93760,0,0.98638
93761,0,0.99122
93762,0,0.95456
93763,0,0.9757
93764,0,0.79567
93765,0,0.99519
93766,0,0.94559
93767,0,0.99029
93768,0,0.97837
93769,0,0.78683
93770,0,0.99306
93771,0,0.90777
93772,0,0.7835
